timestamp,temperature,humidity,soil_moisture,light_intensity,rainfall,irrigation,day,hour
2023-12-31T23:55:00Z,21.746441700471852,76.40154590301985,1581.8713326582324,76.97377645157304,0,0,1,1
2024-01-01T00:00:00Z,25.07900555954121,76.08826080879741,1520.0805685357211,73.42610561028113,0,0,1,2
2024-01-01T00:05:00Z,24.166965179171473,72.6471471354266,1499.9637053645693,0,0,0,1,2
2024-01-01T00:10:00Z,23.187568650244508,77.70339177967941,1530.497825650707,141.87967020721842,0,0,1,2
2024-01-01T00:15:00Z,22.333714586025465,82.6717861490808,1475.6915598059522,160.28703696937788,0,0,1,2
2024-01-01T00:20:00Z,19.353423560861383,77.14247169586979,1570.3743240613674,75.80234901764072,0,0,1,2
2024-01-01T00:25:00Z,23.93010356615589,81.29682023091166,1495.3723222949166,119.2996185852846,0,0,1,2
2024-01-01T00:30:00Z,21.050861606882535,60.459356181220386,1546.9284411403273,2.270363784347495,0,0,1,2
2024-01-01T00:35:00Z,20.89022640208798,74.70950287017303,1478.2268019696241,0,0,0,1,2
2024-01-01T00:40:00Z,20.509795487451388,68.89813094509753,1452.62746169332,144.06920905282027,0,0,1,2
2024-01-01T00:45:00Z,24.183781076496956,77.0309272456942,1558.872757284658,0,0,0,1,2
2024-01-01T00:50:00Z,15.442887546944188,75.42762905218672,1397.5401145838732,95.21322577114371,0,0,1,2
2024-01-01T00:55:00Z,21.33988279923074,71.78021235946929,1560.5854660534508,0,0,0,1,2
2024-01-01T01:00:00Z,19.680564079380176,77.40321953376143,1545.2958528218255,46.37574095487381,0,0,1,3
2024-01-01T01:05:00Z,16.970868136398447,62.847463778512235,1490.7865229640756,237.2613706858591,0,0,1,3
2024-01-01T01:10:00Z,24.0478270283004,71.6627321551531,1620.0652793067052,136.23703496000525,0,0,1,3
2024-01-01T01:15:00Z,18.75835217770687,67.81760574002448,1505.8148651774966,66.87155154146777,0,0,1,3
2024-01-01T01:20:00Z,22.57144420174648,80.65206945206191,1630.3001881695036,1.8082850587835253,0,0,1,3
2024-01-01T01:25:00Z,21.358713476419652,76.13494940401087,1495.9406204119366,13.243388375260906,0,0,1,3
2024-01-01T01:30:00Z,23.920170762132166,60.57637767257939,1501.259529328876,95.77950702846016,0,0,1,3
2024-01-01T01:35:00Z,21.76153684201241,79.89879868696289,1617.0450036875598,18.967374207989607,0,0,1,3
2024-01-01T01:40:00Z,23.904503919408906,74.41673823627717,1493.686805362173,236.57765536621355,0,0,1,3
2024-01-01T01:45:00Z,20.21031803581184,67.88037327250494,1487.619642456894,179.1547909423893,0,0,1,3
2024-01-01T01:50:00Z,19.124643528294726,82.25031838963397,1533.1220791112025,0,0,0,1,3
2024-01-01T01:55:00Z,22.090732755748167,63.245571882233264,1572.019117860045,146.99021916206254,0,0,1,3
2024-01-01T02:00:00Z,22.487146779042412,65.64767779117729,1428.9424372459455,53.712095973059434,0,0,1,4
2024-01-01T02:05:00Z,23.519596264686925,67.49844740278702,1510.7999305035448,132.195589181663,0,0,1,4
2024-01-01T02:10:00Z,25.42089804246695,70.41856794607907,1539.8144964707083,370.8168284405367,0,0,1,4
2024-01-01T02:15:00Z,22.70728092182978,64.47449680665773,1477.3991233134286,121.18099280885224,0,0,1,4
2024-01-01T02:20:00Z,24.259968726190742,63.98107496734857,1507.2072173728664,144.91339347604026,0,0,1,4
2024-01-01T02:25:00Z,19.060927743251753,75.16217990391726,1469.4198418477579,166.66943955568755,0,0,1,4
2024-01-01T02:30:00Z,22.684611630201097,63.962265444221735,1552.4638437809936,38.95383406723686,0,0,1,4
2024-01-01T02:35:00Z,25.386220156546003,73.24002657966426,1521.024983771912,169.31339719110088,0,0,1,4
2024-01-01T02:40:00Z,15.013202466965156,71.11253042882083,1552.9731018106706,189.2485866504513,0,0,1,4
2024-01-01T02:45:00Z,20.401923307070952,70.52808391926999,1455.3920517767665,197.17035763262518,0,0,1,4
2024-01-01T02:50:00Z,24.818883354727305,80.27905975810671,1569.2902577506798,0,0,0,1,4
2024-01-01T02:55:00Z,22.747622012376063,60.77202114172772,1530.4949064779435,7.7039184928371185,0,0,1,4
2024-01-01T03:00:00Z,22.683755340239674,60.6469640070265,1483.1350860508335,73.54047615205353,0,0,1,5
2024-01-01T03:05:00Z,25.66037385827317,71.86075246609768,1441.8971465765712,65.39991128891594,0,0,1,5
2024-01-01T03:10:00Z,25.08015631299898,57.40924309064536,1555.954015876498,48.38866595369561,0,0,1,5
2024-01-01T03:15:00Z,26.279610205463356,70.15271819440017,1502.0438395033207,195.120887894604,0,0,1,5
2024-01-01T03:20:00Z,20.80502162963596,63.77543304731436,1585.2669295521816,280.10508559089396,0,0,1,5
2024-01-01T03:25:00Z,23.509581176757052,62.400686980923595,1543.9864202254826,221.62502385209388,0,0,1,5
2024-01-01T03:30:00Z,24.534867856252923,55.60316950295095,1491.6116196903859,247.09722365164538,0,0,1,5
2024-01-01T03:35:00Z,25.444440295368608,70.52077713181002,1599.8402840646722,220.1042551778584,0,0,1,5
2024-01-01T03:40:00Z,24.081620240847222,68.62443867407417,1533.2545103236587,0,0,0,1,5
2024-01-01T03:45:00Z,26.894128482350396,63.96687553563303,1556.541658611578,0,0,0,1,5
2024-01-01T03:50:00Z,25.304171567722168,57.69499258830963,1594.4407602173928,0,0,0,1,5
2024-01-01T03:55:00Z,23.84265196922645,55.95527235193623,1512.404370335986,148.5926473516857,0,0,1,5
2024-01-01T04:00:00Z,27.11684647762177,69.62885296015557,1471.451318317657,467.9169419060145,0,0,1,6
2024-01-01T04:05:00Z,31.257994450976604,68.67367616843858,1451.7767225597124,586.4399992889365,0,0,1,6
2024-01-01T04:10:00Z,27.981527273535526,62.994542052917055,1589.4220238649098,500.2262353443969,0,0,1,6
2024-01-01T04:15:00Z,24.048103511247735,69.41860995613997,1499.3874993329762,613.4924411514536,0,0,1,6
2024-01-01T04:20:00Z,27.13806766970595,63.09052518429516,1523.9063142035636,653.467244926057,0,0,1,6
2024-01-01T04:25:00Z,26.345837074823066,57.0624524471671,1608.2772734290882,616.2164657075895,0,0,1,6
2024-01-01T04:30:00Z,26.075244050232108,69.0393444986756,1520.3074954013125,445.8320378548351,0,0,1,6
2024-01-01T04:35:00Z,27.922702974981412,66.28501784357219,1489.6916926643846,477.715003061572,0,0,1,6
2024-01-01T04:40:00Z,23.517353321949383,63.53077488409961,1551.5274415037784,581.5239925693751,0,0,1,6
2024-01-01T04:45:00Z,23.88916227385984,62.39732596852869,1601.4233410011961,712.8052017914955,0,0,1,6
2024-01-01T04:50:00Z,26.400247190697563,58.07855614466335,1558.7297427194392,606.9002472506501,0,0,1,6
2024-01-01T04:55:00Z,23.48879390947536,63.671404097785604,1523.5094382264967,559.8567573445805,0,0,1,6
2024-01-01T05:00:00Z,24.686752567589547,67.867627245261,1526.7583846218306,740.7147312430983,0,0,1,7
2024-01-01T05:05:00Z,25.951465119548914,62.4630489976025,1528.3101628772765,784.9513463660286,0,0,1,7
2024-01-01T05:10:00Z,19.804238493921147,55.80371988297781,1600.2945294445758,798.2215008096321,0,0,1,7
2024-01-01T05:15:00Z,28.34255179263186,63.21846118382006,1601.4889119624502,557.3448409157993,0,0,1,7
2024-01-01T05:20:00Z,30.299752085609686,59.18259819293863,1392.6108926179063,1002.526748438559,0,0,1,7
2024-01-01T05:25:00Z,24.20337532304905,62.60813363987843,1470.8106046123978,796.9569208562749,0,0,1,7
2024-01-01T05:30:00Z,30.992734888026853,57.79137404689739,1544.2261258262724,659.7709579282823,0,0,1,7
2024-01-01T05:35:00Z,30.05851723040744,56.83091830376811,1543.775625813049,750.3847798550983,0,0,1,7
2024-01-01T05:40:00Z,24.458470946208035,59.665438095018374,1590.9713417126077,877.5537641456876,0,0,1,7
2024-01-01T05:45:00Z,29.3832366323584,57.216903987636165,1590.6396501781094,830.3734473359522,0,0,1,7
2024-01-01T05:50:00Z,29.592083655529333,62.36865983519233,1443.5059404303686,859.7003336982499,0,0,1,7
2024-01-01T05:55:00Z,30.839838701683735,60.72418081691474,1536.3177961358683,882.140648203055,0,0,1,7
2024-01-01T06:00:00Z,26.04709156653939,56.77162365968485,1464.7635371835645,865.7122933072831,0,0,1,8
2024-01-01T06:05:00Z,32.24683564452579,59.53416450550366,1574.5186966717108,958.3592466344818,0,0,1,8
2024-01-01T06:10:00Z,30.67626604804834,54.20748294868912,1557.2609434396306,815.3291661826618,0,0,1,8
2024-01-01T06:15:00Z,26.547222605562826,71.27945988680531,1469.425706251886,801.1059266766681,0,0,1,8
2024-01-01T06:20:00Z,29.42990737724113,62.98998566123077,1559.5828095270099,1017.3951243097729,0,0,1,8
2024-01-01T06:25:00Z,28.968774896859014,52.59969008941275,1492.2328798242954,1036.2561264202557,0,0,1,8
2024-01-01T06:30:00Z,26.45662967352111,47.1209906985129,1581.5978910066863,874.3911092796162,0,0,1,8
2024-01-01T06:35:00Z,29.550729493404532,57.935777625934726,1613.0670386810434,883.3307751515221,0,0,1,8
2024-01-01T06:40:00Z,23.904125309919845,58.17841699531013,1492.2895152374924,953.1952212929694,0,0,1,8
2024-01-01T06:45:00Z,28.598457703854518,53.63115041737001,1575.4875476901327,1034.3489513184386,0,0,1,8
2024-01-01T06:50:00Z,29.640296715726915,59.927885765113,1501.375809618457,1181.6994698190501,0,0,1,8
2024-01-01T06:55:00Z,32.39999189099345,55.43006699026454,1588.7783742220586,976.9606096685206,0,0,1,8
2024-01-01T07:00:00Z,28.827736230039314,61.4470566862142,1596.2077080822694,1035.3746039680934,0,0,1,9
2024-01-01T07:05:00Z,28.879274828852108,58.83144366671307,1620.0475212287229,1080.727699337362,0,0,1,9
2024-01-01T07:10:00Z,25.02336222291307,49.50772856984085,1642.726007057639,1109.0515573961302,0,0,1,9
2024-01-01T07:15:00Z,28.956231634080734,55.13685954104844,1609.2577198547028,928.5885469059302,0,0,1,9
2024-01-01T07:20:00Z,30.030926630754003,58.02705076164698,1515.1460041988812,1191.7312995113016,0,0,1,9
2024-01-01T07:25:00Z,29.509282794030277,52.201840043923646,1457.8544125128374,1238.0490870356884,0,0,1,9
2024-01-01T07:30:00Z,28.905499830220847,56.02570425709878,1537.1241896471604,1035.97773148795,0,0,1,9
2024-01-01T07:35:00Z,27.750272007180925,51.87775218940478,1647.0938449434416,974.5154776988056,0,0,1,9
2024-01-01T07:40:00Z,25.235108803078212,55.8744337856185,1504.47907514233,1142.6544120385724,0,0,1,9
2024-01-01T07:45:00Z,29.59474046826217,50.730325154300736,1474.7667176073167,1159.7510558218735,0,0,1,9
2024-01-01T07:50:00Z,27.680449561211642,58.401502123386365,1549.2832329733694,928.9788740200381,0,0,1,9
2024-01-01T07:55:00Z,30.670399860266617,58.07193433031988,1508.8713468287112,1253.7031971026945,0,0,1,9
2024-01-01T08:00:00Z,28.909450121895677,52.54230024461087,1608.1339995382723,1167.529399305758,0,0,1,10
2024-01-01T08:05:00Z,28.6950965334861,50.068702247874725,1613.5629644319583,1225.1317630070846,0,0,1,10
2024-01-01T08:10:00Z,29.296409303201504,53.44150733119354,1541.0042795274792,1194.6468980520442,0,0,1,10
2024-01-01T08:15:00Z,29.528217707490338,59.78647810558091,1532.742556503875,1253.735305614538,0,0,1,10
2024-01-01T08:20:00Z,31.571437641578143,54.6022391617666,1556.909743440486,1177.8741633138472,0,0,1,10
2024-01-01T08:25:00Z,29.923439095999573,56.38979417365965,1569.029774512413,1119.746171600893,0,0,1,10
2024-01-01T08:30:00Z,29.993942498884437,55.10421296881322,1566.1663435062644,1297.2652160260104,0,0,1,10
2024-01-01T08:35:00Z,26.076347677318154,44.56496805880016,1611.0632554576632,1489.4066001631438,0,0,1,10
2024-01-01T08:40:00Z,29.945836350300706,52.63582184919475,1593.017666835387,1182.2246029793307,0,0,1,10
2024-01-01T08:45:00Z,27.379130235342902,53.87020400725036,1510.0457274269884,1313.8052307363412,0,0,1,10
2024-01-01T08:50:00Z,30.158455810121723,60.62176637169942,1581.9507416651686,1347.3059637829272,0,0,1,10
2024-01-01T08:55:00Z,25.096052494370905,53.546057554587776,1555.079529726776,1173.385969650672,0,0,1,10
2024-01-01T09:00:00Z,28.311863507870687,45.88757217095118,1495.9104252871564,1267.7570358962612,0,0,1,11
2024-01-01T09:05:00Z,27.03382363048941,58.77157830336766,1524.903180369382,1308.8197284392993,0,0,1,11
2024-01-01T09:10:00Z,31.39663126970771,58.51938047209455,1644.2598741733832,1288.4144225091836,0,0,1,11
2024-01-01T09:15:00Z,30.938717146990342,59.89098466085476,1533.374451770544,1257.0164411003864,0,0,1,11
2024-01-01T09:20:00Z,33.764841483032406,56.01557989332087,1544.2048388952276,1201.0858217237303,0,0,1,11
2024-01-01T09:25:00Z,26.013002067264797,55.97710704041648,1614.707792695048,1307.0028496790394,0,0,1,11
2024-01-01T09:30:00Z,30.38383572048006,58.4965586280592,1537.2781534986739,1237.2352045226446,0,0,1,11
2024-01-01T09:35:00Z,29.37156349966558,63.47165708314671,1586.3815693048207,1271.363763193447,0,0,1,11
2024-01-01T09:40:00Z,27.26789392420646,56.29335077337913,1554.1691438332605,1436.763273150034,0,0,1,11
2024-01-01T09:45:00Z,32.62769770119139,50.989270859659285,1535.9260789857344,1216.7274974734437,0,0,1,11
2024-01-01T09:50:00Z,26.351127531128324,52.19804414996143,1559.0672531560722,1491.0188821594138,0,0,1,11
2024-01-01T09:55:00Z,33.45041950294905,55.605415175548465,1589.2424967835984,1273.7614229039211,0,0,1,11
2024-01-01T10:00:00Z,27.988482388870406,60.54278045877892,1612.556521172283,1189.6920838521448,0,0,1,12
2024-01-01T10:05:00Z,30.595186696196066,55.694889027867546,1530.0502137475594,1372.4376517038677,0,0,1,12
2024-01-01T10:10:00Z,26.926281269017984,53.55024077776153,1602.3591102938008,1420.5122500874677,0,0,1,12
2024-01-01T10:15:00Z,35.690365668610944,50.00086034327207,1726.8562647946883,1308.8819624912983,0,0,1,12
2024-01-01T10:20:00Z,30.030330118098504,59.49553178642742,1655.0452412074005,1381.900102714183,0,0,1,12
2024-01-01T10:25:00Z,30.10853155625225,61.08641885580982,1537.4063477815243,1120.616621464871,0,0,1,12
2024-01-01T10:30:00Z,30.15127992252547,52.13502566388255,1489.719802836957,1315.5777175636554,0,0,1,12
2024-01-01T10:35:00Z,31.279876952271902,52.65368755520704,1568.482196538546,1244.4064807142167,0,0,1,12
2024-01-01T10:40:00Z,28.46161271683685,46.51938148729939,1577.8438494859292,1348.2486982763648,0,0,1,12
2024-01-01T10:45:00Z,22.28650997956147,60.72978574443091,1586.7854820232074,1215.4607122700659,0,0,1,12
2024-01-01T10:50:00Z,30.612116106196684,49.977558023729046,1654.1359159588706,1130.0673658191804,0,0,1,12
2024-01-01T10:55:00Z,34.66594450186513,58.278796491321266,1584.8599418736605,1293.7399612544143,0,0,1,12
2024-01-01T11:00:00Z,30.613902907350763,53.97274783175088,1613.1902925893544,1377.5839477334746,0,0,1,13
2024-01-01T11:05:00Z,28.31257930569214,56.018711172112965,1582.2951616435776,1271.792092705067,0,0,1,13
2024-01-01T11:10:00Z,32.33946279044388,52.888526878072724,1588.1976546821036,1325.301203074821,0,0,1,13
2024-01-01T11:15:00Z,29.647698435625145,60.43481653079528,1525.1915246870249,1271.403324628263,0,0,1,13
2024-01-01T11:20:00Z,26.489191084734905,53.890478337667346,1518.5327366501226,1180.114225856349,0,0,1,13
2024-01-01T11:25:00Z,28.01376784201786,46.54835378326365,1562.6897994462388,1203.7459031148244,0,0,1,13
2024-01-01T11:30:00Z,28.884394878952257,55.64559151016024,1558.1642808627262,1275.3435644476256,0,0,1,13
2024-01-01T11:35:00Z,30.322841421196163,51.08334447461384,1586.3619269638616,1299.003241160797,0,0,1,13
2024-01-01T11:40:00Z,29.258515316287426,52.54946114364074,1601.791550109769,1394.9284952711055,0,0,1,13
2024-01-01T11:45:00Z,30.10125627964686,43.096613802196515,1579.9347585850674,1021.1878911973072,0,0,1,13
2024-01-01T11:50:00Z,31.67318550980023,55.989597810811894,1575.5198019698696,1109.6339648775852,0,0,1,13
2024-01-01T11:55:00Z,28.064399658667718,57.31351472361578,1538.9702672635087,1109.485906516109,0,0,1,13
2024-01-01T12:00:00Z,30.051648996142532,60.984169932385214,1598.7757211940016,1360.125044231557,0,0,1,14
2024-01-01T12:05:00Z,28.34310325101215,49.28146751306232,1641.2091470498997,1095.482704527983,0,0,1,14
2024-01-01T12:10:00Z,27.409942737515642,58.879410327333396,1627.9127248559846,1143.457803696857,0,0,1,14
2024-01-01T12:15:00Z,28.944049120221717,53.10857840061963,1585.6388680504308,1091.5060830759385,0,0,1,14
2024-01-01T12:20:00Z,30.846954897590713,64.94044128235808,1657.4342649321359,1317.787725108463,0,0,1,14
2024-01-01T12:25:00Z,26.555989472631136,60.00239518334248,1565.8706359327493,1096.2730603191303,0,0,1,14
2024-01-01T12:30:00Z,29.47488089206701,64.54261655063951,1694.82552065451,1006.1541569518256,0,0,1,14
2024-01-01T12:35:00Z,28.49280856304719,54.584244448861845,1572.9345832934905,1208.25227308474,0,0,1,14
2024-01-01T12:40:00Z,31.549825985768443,57.54422967029366,1588.2943296653752,1141.4890796668121,0,0,1,14
2024-01-01T12:45:00Z,30.476232046774708,56.75820402713075,1620.5282689101007,1040.2640525219063,0,0,1,14
2024-01-01T12:50:00Z,25.704630251652635,61.80206387351092,1530.459365458373,1149.5546809786274,0,0,1,14
2024-01-01T12:55:00Z,30.28049926601498,53.38536268388094,1535.448078204844,1187.6383012595275,0,0,1,14
2024-01-01T13:00:00Z,28.30309507793712,50.38101616380901,1620.4328770592542,1039.296230119179,0,0,1,15
2024-01-01T13:05:00Z,36.718389889759976,62.82039333071031,1635.6087685459875,931.6702921598942,0,0,1,15
2024-01-01T13:10:00Z,24.224400114025162,57.225848125954414,1477.8643893110327,1136.1791746445995,0,0,1,15
2024-01-01T13:15:00Z,30.108541928920268,62.83321198302429,1584.1409029947613,943.5855403898374,0,0,1,15
2024-01-01T13:20:00Z,33.857025491490646,54.88800801237009,1584.1431649540843,1028.4737278834398,0,0,1,15
2024-01-01T13:25:00Z,28.742650814232228,67.30385957825004,1582.9031429171532,924.4511526465631,0,0,1,15
2024-01-01T13:30:00Z,27.28304598315946,54.54911969969253,1585.0278499560584,765.9165324098012,0,0,1,15
2024-01-01T13:35:00Z,22.459230207163554,58.05714570644071,1619.4704646266177,895.7587342838996,0,0,1,15
2024-01-01T13:40:00Z,27.326255404926137,55.89202267482346,1591.533514609439,885.5983687252801,0,0,1,15
2024-01-01T13:45:00Z,29.654166474811454,60.10895829736741,1585.6408507371232,885.3783211603977,0,0,1,15
2024-01-01T13:50:00Z,32.63195879331479,52.8762733370836,1571.9050576720122,903.3876181073904,0,0,1,15
2024-01-01T13:55:00Z,26.170900910326225,71.47586463307196,1557.5437864596286,866.1141724919331,0,0,1,15
2024-01-01T14:00:00Z,25.084502387567326,66.34025034877337,1500.3847508925774,1010.33323027916,0,0,1,16
2024-01-01T14:05:00Z,26.499838666374007,63.50134828492725,1596.7512439851077,868.1367159278025,0,0,1,16
2024-01-01T14:10:00Z,23.85652609023941,54.09987945992407,1583.6499734241568,901.9234626788564,0,0,1,16
2024-01-01T14:15:00Z,26.23891594056595,66.62908263371499,1526.266076946853,877.3226113266044,0,0,1,16
2024-01-01T14:20:00Z,24.808785986469424,58.06333765268412,1644.3778712323694,722.9733511182321,0,0,1,16
2024-01-01T14:25:00Z,22.79709029509267,55.2932692290877,1629.7000682471353,814.5614838422302,0,0,1,16
2024-01-01T14:30:00Z,32.60618338498201,59.81932498028555,1562.414570886241,766.3924971662552,0,0,1,16
2024-01-01T14:35:00Z,21.86330743379815,64.98111371511601,1555.5289180237785,893.9512177174099,0,0,1,16
2024-01-01T14:40:00Z,29.821344370406344,61.63109549102002,1662.3661683112407,813.3337495777495,0,0,1,16
2024-01-01T14:45:00Z,24.97953605228733,65.94318630353844,1680.3260447389146,852.2018974468943,0,0,1,16
2024-01-01T14:50:00Z,30.387436368705384,67.735174865539,1630.9727638721013,612.2378719993999,0,0,1,16
2024-01-01T14:55:00Z,25.65322982220106,62.47061619529234,1641.3276059729621,843.9940375232494,0,0,1,16
2024-01-01T15:00:00Z,21.833058973653273,64.23179553858662,1588.601405647193,681.7367589606174,0,0,1,17
2024-01-01T15:05:00Z,24.778757358512305,63.36293988320642,1623.1459322155524,756.1203114486448,0,0,1,17
2024-01-01T15:10:00Z,26.9346208831263,59.993807921696444,1581.3546548633094,682.9480410141327,0,0,1,17
2024-01-01T15:15:00Z,21.4561026209771,64.27455055090134,1534.835292434347,823.3730461265944,0,0,1,17
2024-01-01T15:20:00Z,28.742252510253046,68.29585656585331,1560.1903374964156,678.1755929955593,0,0,1,17
2024-01-01T15:25:00Z,22.331231238861847,71.08525002061283,1616.999044668997,678.8537530248911,0,0,1,17
2024-01-01T15:30:00Z,26.38624023182698,56.07283533498214,1685.690554479841,718.7356510386677,0,0,1,17
2024-01-01T15:35:00Z,25.623689697118373,57.773411544012525,1581.754653490484,555.846612942625,0,0,1,17
2024-01-01T15:40:00Z,27.365734399473666,66.13066562216801,1599.8052576690227,484.53946988029537,0,0,1,17
2024-01-01T15:45:00Z,29.152519209687636,65.62884011691905,1659.2641645451622,639.8714868795274,0,0,1,17
2024-01-01T15:50:00Z,29.87963597704652,51.80676908492603,1646.4760543657917,282.77150670985225,0,0,1,17
2024-01-01T15:55:00Z,24.270761384981434,69.43048441382174,1607.9897851521698,548.7430023587063,0,0,1,17
2024-01-01T16:00:00Z,24.373380732991606,72.60137588175935,1607.9779219236211,290.6743480929488,0,0,1,18
2024-01-01T16:05:00Z,30.919290770025057,63.234120352796566,1626.8027443697501,233.29426378149108,0,0,1,18
2024-01-01T16:10:00Z,25.422555861686284,64.90697775713065,1605.9869745441263,34.09178717810468,0,0,1,18
2024-01-01T16:15:00Z,23.156651096469346,67.0943842497377,1593.1780978826023,0,0,0,1,18
2024-01-01T16:20:00Z,27.112281791034448,56.82175737028215,1588.8061025353995,197.89235720565625,0,0,1,18
2024-01-01T16:25:00Z,28.792757459464504,66.21752388200173,1632.9781588385285,201.87998676978452,0,0,1,18
2024-01-01T16:30:00Z,20.235229652688957,67.34739468372001,1623.828264336478,104.63070740762049,0,0,1,18
2024-01-01T16:35:00Z,25.473952097882666,66.09370163969142,1481.80685560251,87.24953933311106,0,0,1,18
2024-01-01T16:40:00Z,23.540123046785062,72.35755694822153,1671.6092785521025,218.30113137902651,0,0,1,18
2024-01-01T16:45:00Z,25.8701040571503,66.9602041584406,1589.0252232771486,18.68801270512175,0,0,1,18
2024-01-01T16:50:00Z,22.711311893945723,71.00800210168163,1651.4935083124708,95.3977768388151,0,0,1,18
2024-01-01T16:55:00Z,18.405923031304226,63.76169693576116,1666.5398350624769,46.29234812568169,0,0,1,18
2024-01-01T17:00:00Z,20.04134709195788,68.59227766596973,1691.6382117159615,57.46051180650854,0,0,1,19
2024-01-01T17:05:00Z,24.852623027241204,73.34733321105026,1675.3558049439398,23.875805840755845,0,0,1,19
2024-01-01T17:10:00Z,24.615295584381865,72.52811428788661,1691.5049391825487,66.72094429058532,0,0,1,19
2024-01-01T17:15:00Z,20.663176383192525,66.25591403863464,1581.5648454101304,0,0,0,1,19
2024-01-01T17:20:00Z,25.259012545546028,67.04770196854513,1734.4213848334578,125.88017719276895,0,0,1,19
2024-01-01T17:25:00Z,24.759885383048477,69.35446821607104,1621.490123509269,193.3384481351514,0,0,1,19
2024-01-01T17:30:00Z,21.584362206244908,74.50244855096093,1647.8105779859789,112.74042186741852,0,0,1,19
2024-01-01T17:35:00Z,23.713608501051244,69.84776319394332,1548.501845101663,132.80605898188696,0,0,1,19
2024-01-01T17:40:00Z,24.105988389162526,63.95549269772196,1618.3878230882822,96.6028863249612,0,0,1,19
2024-01-01T17:45:00Z,22.01340229420538,62.199839000335984,1611.091249705154,276.3133416018151,0,0,1,19
2024-01-01T17:50:00Z,18.247238502338917,64.66486626478496,1653.981091856534,186.29734608335218,0,0,1,19
2024-01-01T17:55:00Z,21.20389863176884,71.98668902881664,1640.0619765377783,197.97143142239676,0,0,1,19
2024-01-01T18:00:00Z,20.873466137065527,73.5878442262773,1617.2537508630178,38.10346636923963,0,0,1,20
2024-01-01T18:05:00Z,24.297589467912818,65.11658500749573,1581.1423574301646,30.79291795479159,0,0,1,20
2024-01-01T18:10:00Z,21.414823021827505,61.86417110819003,1679.7427556340472,117.31087512894655,0,0,1,20
2024-01-01T18:15:00Z,22.488037352155764,72.45358721918538,1577.7722772410377,53.68749960917599,0,0,1,20
2024-01-01T18:20:00Z,21.875732801223215,66.61969301194654,1616.3744331056419,0,0,0,1,20
2024-01-01T18:25:00Z,20.366454294387847,66.05277397444041,1685.2455510676325,0,0,0,1,20
2024-01-01T18:30:00Z,23.65887000055546,70.44108857155047,1625.3094610136152,0,0,0,1,20
2024-01-01T18:35:00Z,22.610106431066402,63.298538641786664,1592.957051218883,23.39867326547879,0,0,1,20
2024-01-01T18:40:00Z,22.47524000951466,67.06027812200597,1489.8259163529838,30.135620802432015,0,0,1,20
2024-01-01T18:45:00Z,21.313543671976927,67.32646540698897,1634.7437118698724,32.78259520681311,0,0,1,20
